"","artg","date","gmdn_desc","ppe","covid"
"1419","326100",2019-11-11,"rectal irrigation system application software",FALSE,FALSE
"1420","326106",2019-11-11,"first aid gauze/bandage",FALSE,FALSE
"1421","326107",2019-11-11,"file, endodontic, hand-held",FALSE,FALSE
"1422","326108",2019-11-11,"protection equipment, radiation, apron",FALSE,FALSE
"1423","326109",2019-11-11,"laryngoscope, intubation",FALSE,FALSE
"1424","326110",2019-11-11,"blood transfusion set",FALSE,FALSE
"1425","326111",2019-11-11,"monitor, vdu, colour",FALSE,FALSE
"1426","326112",2019-11-11,"surgical procedure kit, general-purpose, single-use, non-medicated",FALSE,FALSE
"1427","326113",2019-11-11,"massager, <specify>",FALSE,FALSE
"1428","326114",2019-11-11,"hearing aid, bone-anchored",FALSE,FALSE
"1429","326115",2019-11-11,"massager, electrical, bed/chair",FALSE,FALSE
"1430","326116",2019-11-11,"balance/mobility management system software, application programme",FALSE,FALSE
"1431","326117",2019-11-11,"sterilization container",FALSE,FALSE
"1432","326118",2019-11-11,"bone tap",FALSE,FALSE
"1433","326140",2019-11-11,"telemetry system transmitter, electrocardiograph",FALSE,FALSE
"1434","326142",2019-11-11,"hypodermic needle, single-use, sterile",FALSE,FALSE
"1435","326144",2019-11-11,"prosthesis, internal, mammary, gel filled",FALSE,FALSE
"1436","326160",2019-11-12,"laparoscopic electrosurgical scissors",FALSE,FALSE
"1437","326181",2019-11-12,"monitor, vdu, colour",FALSE,FALSE
"1438","326182",2019-11-12,"wheelchair power propulsion unit",FALSE,FALSE
"1439","326183",2019-11-12,"external orthopaedic fixation system reprocessed component",FALSE,FALSE
"1440","326184",2019-11-12,"monitor, vdu, colour",FALSE,FALSE
"1441","326189",2019-11-12,"powered rectal/colostomy irrigation system",FALSE,FALSE
"1442","326190",2019-11-12,"general specimen transport medium collection kit, non-sterile",FALSE,FALSE
"1443","326191",2019-11-12,"fixation device, internal, wire",FALSE,FALSE
"1444","326192",2019-11-12,"multi-modality skin surface treatment system",FALSE,FALSE
"1445","326193",2019-11-12,"thermo-mechanical skin surface treatment system",FALSE,FALSE
"1446","326194",2019-11-12,"syringe, dental, irrigating",FALSE,FALSE
"1447","326196",2019-11-12,"suction unit, <specify>",FALSE,FALSE
"1448","326200",2019-11-13,"suction tip, general-purpose, single use",FALSE,FALSE
"1449","326201",2019-11-13,"bur, dental, steel",FALSE,FALSE
"1450","326202",2019-11-13,"needle, dialysis",FALSE,FALSE
"1451","326203",2019-11-13,"irrigation/aspiration unit, endoscopic",FALSE,FALSE
"1452","326205",2019-11-13,"tray, impression, dental",FALSE,FALSE
"1453","326206",2019-11-13,"mirror, dental, hand-held",FALSE,FALSE
"1454","326208",2019-11-13,"tweezers, dental, articulation paper",FALSE,FALSE
"1455","326209",2019-11-13,"explorer, dental, hand-held",FALSE,FALSE
"1456","326210",2019-11-13,"video intubation laryngoscope handle/monitor",FALSE,FALSE
"1457","326214",2019-11-13,"bowel irrigation system catheter",FALSE,FALSE
"1458","326215",2019-11-13,"evacuator, scavenger unit",FALSE,FALSE
"1459","326216",2019-11-13,"surgical procedure kit, orthopaedic, reusable",FALSE,FALSE
"1460","326220",2019-11-14,"non-antibiotic-based antimicrobial catheter lock solution",FALSE,FALSE
"1461","326221",2019-11-14,"soft/rigid contact lens cleaning solution",FALSE,FALSE
"1462","326223",2019-11-14,"electrosurgical diathermy system cable, single-use",FALSE,FALSE
"1463","326225",2019-11-14,"electrosurgical diathermy system return electrode, single-use, non-sterile",FALSE,FALSE
"1464","326226",2019-11-14,"prosthesis, external, arm, <specify>",FALSE,FALSE
"1465","326227",2019-11-14,"surgical procedure kit, orthopaedic, reusable",FALSE,FALSE
"1466","326228",2019-11-14,"surgical staple, non-bioabsorbable",FALSE,FALSE
"1467","326230",2019-11-14,"surgical procedure kit, arthroscopic, single-use, non-medicated",FALSE,FALSE
"1468","326232",2019-11-14,"orthopaedic bone staple, non-adjustable, sterile",FALSE,FALSE
"1469","326233",2019-11-14,"fixation staple, tissue, biodegradable",FALSE,FALSE
"1470","326234",2019-11-14,"graft guide",FALSE,FALSE
"1471","326238",2019-11-14,"anaesthetic gas absorption/desorption device",FALSE,FALSE
"1472","326239",2019-11-14,"clip, internal, ligating",FALSE,FALSE
"1473","326260",2019-11-15,"ct",FALSE,FALSE
"1474","326261",2019-11-15,"suction system canister, reusable",FALSE,FALSE
"1475","326263",2019-11-15,"orthopaedic bed mattress",FALSE,FALSE
"1476","326264",2019-11-15,"orthopaedic prosthesis implantation instrument, reusable",FALSE,FALSE
"1477","326265",2019-11-15,"cotton roll, general-purpose",FALSE,FALSE
"1478","326266",2019-11-15,"dental suction system cannula, single-use",FALSE,FALSE
"1479","326267",2019-11-15,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"1480","326268",2019-11-15,"non-woven gauze pad, non-sterile",FALSE,FALSE
"1481","326269",2019-11-15,"applicator, dental, <specify>",FALSE,FALSE
"1482","326270",2019-11-15,"tray, fluoride gel",FALSE,FALSE
"1483","326272",2019-11-15,"dental bib",FALSE,FALSE
"1484","326273",2019-11-15,"sterilization packaging, single-use",FALSE,FALSE
"1485","326274",2019-11-15,"medical equipment drape, single-use, non-sterile",FALSE,FALSE
"1486","326282",2019-11-15,"endoscopic electrosurgical electrode, bipolar, single-use",FALSE,FALSE
"1487","326283",2019-11-15,"electrosurgical system generator, general-purpose",FALSE,FALSE
"1488","326284",2019-11-15,"laparoscopic irrigation/aspiration cannula",FALSE,FALSE
"1489","326285",2019-11-15,"ct",FALSE,FALSE
"1490","326286",2019-11-15,"defibrillator, implantable, automatic, dual-chamber",FALSE,FALSE
"1491","326300",2019-11-18,"gastrointestinal motility analysis system",FALSE,FALSE
"1492","326301",2019-11-18,"dental crown/bridge resin, temporary",FALSE,FALSE
"1493","326302",2019-11-18,"irrigation tubing set, general purpose",FALSE,FALSE
"1494","326306",2019-11-18,"evoked-potential unit",FALSE,FALSE
"1495","326307",2019-11-18,"transfer aid, person, board, sliding",FALSE,FALSE
"1496","326308",2019-11-18,"airway pressure monitor, non-powered",FALSE,FALSE
"1497","326310",2019-11-18,"sterilization process indicator, chemical/physical",FALSE,FALSE
"1498","326311",2019-11-18,"electrode, electrocardiograph, single use",FALSE,FALSE
"1499","326312",2019-11-18,"telemetry system, physiological signal",FALSE,FALSE
"1500","326313",2019-11-18,"transfer aid, person, board, sliding",FALSE,FALSE
"1501","326315",2019-11-18,"ambulance stretcher, electrohydraulic",FALSE,FALSE
"1502","326320",2019-11-18,"ceramic acetabular liner",FALSE,FALSE
"1503","326324",2019-11-18,"supply unit, ceiling-mounted",FALSE,FALSE
"1504","326325",2019-11-18,"open-surgery electrosurgical forceps, single-use",FALSE,FALSE
"1505","326326",2019-11-18,"patient monitoring system module, carbon dioxide",FALSE,FALSE
"1506","326328",2019-11-18,"patient monitor, multiparameter, transportable",FALSE,FALSE
"1507","326329",2019-11-18,"radiology dicom image processing application software",FALSE,FALSE
"1508","326340",2019-11-19,"vascular introducer kit",FALSE,FALSE
"1509","326341",2019-11-19,"gastro-oesophageal ph/impedance catheter, non-sterile",FALSE,FALSE
"1510","326342",2019-11-19,"assisted reproduction centrifuge tube",FALSE,FALSE
"1511","326343",2019-11-19,"electrocardiographic recording paper",FALSE,FALSE
"1512","326344",2019-11-19,"hypodermic needle, single-use, sterile",FALSE,FALSE
"1513","326347",2019-11-19,"ct",FALSE,FALSE
"1514","326348",2019-11-19,"clip, nose, reusable",FALSE,FALSE
"1515","326349",2019-11-19,"speculum, <specify>",FALSE,FALSE
"1516","326350",2019-11-19,"sterilization container liner",FALSE,FALSE
"1517","326351",2019-11-19,"sterilization packaging, single-use",FALSE,FALSE
"1518","326353",2019-11-19,"osteotome",FALSE,FALSE
"1519","326354",2019-11-19,"absorbent underpad, non-sterile",FALSE,FALSE
"1520","326361",2019-11-19,"marker, lesion localization, implantable",FALSE,FALSE
"1521","326382",2019-11-20,"enteric stomal shield",FALSE,FALSE
"1522","326384",2019-11-20,"orthodontic appliance, preformed teeth positioner",FALSE,FALSE
"1523","326385",2019-11-20,"dental wedge, single-use",FALSE,FALSE
"1524","326386",2019-11-20,"aortic transcatheter heart valve bioprosthesis, stent-like framework",FALSE,FALSE
"1525","326387",2019-11-20,"sterilization packaging, single-use",FALSE,FALSE
"1526","326388",2019-11-20,"brush, <specify>",FALSE,FALSE
"1527","326396",2019-11-20,"non-rechargeable semi-automatic external defibrillator",FALSE,FALSE
"1528","326397",2019-11-20,"non-rechargeable public automated external defibrillator",FALSE,FALSE
"1529","326400",2019-11-20,"soft corrective contact lens, daily-disposable",FALSE,FALSE
"1530","326401",2019-11-20,"thermometer, infrared, skin",FALSE,TRUE
"1531","326404",2019-11-20,"warming/high-flow infusion pump",FALSE,FALSE
"1532","326405",2019-11-20,"optical surgical navigation device tracking system",FALSE,FALSE
"1533","326420",2019-11-21,"surgical instrument fibreoptic light",FALSE,FALSE
"1534","326425",2019-11-21,"endaural curette, single-use",FALSE,FALSE
"1535","326427",2019-11-21,"endotherapy forceps, grasping, flexible, single-use",FALSE,FALSE
"1536","326428",2019-11-21,"clinical data collection/management information application software",FALSE,FALSE
"1537","326430",2019-11-21,"endotherapy electrosurgical coagulator/cutter, bipolar, reusable",FALSE,FALSE
"1538","326431",2019-11-21,"holder, needle",FALSE,FALSE
"1539","326432",2019-11-21,"cable, <specify>",FALSE,FALSE
"1540","326433",2019-11-21,"trocar sleeve seal/port reducer",FALSE,FALSE
"1541","326434",2019-11-21,"valve, <specify>",FALSE,FALSE
"1542","326435",2019-11-21,"bag, tissue extraction",FALSE,FALSE
"1543","326436",2019-11-21,"irrigation/aspiration system tubing set",FALSE,FALSE
"1544","326437",2019-11-21,"electrosurgical system electrode, active, <specify>",FALSE,FALSE
"1545","326438",2019-11-21,"electrosurgical system electrode, active, <specify>",FALSE,FALSE
"1546","326439",2019-11-21,"uterine manipulator",FALSE,FALSE
"1547","326443",2019-11-21,"dermatological nd:yag laser system",FALSE,FALSE
"1548","326444",2019-11-21,"infusion stopcock",FALSE,FALSE
"1549","326460",2019-11-21,"multi-modality skin surface treatment system",FALSE,FALSE
"1550","326480",2019-11-22,"apron, surgical, single use",TRUE,FALSE
"1551","326481",2019-11-22,"enfit/non-iso",FALSE,FALSE
"1552","326482",2019-11-22,"amplifier, physiological signal",FALSE,FALSE
"1553","326483",2019-11-22,"catheter, angioplasty, balloon dilatation",FALSE,FALSE
"1554","326504",2019-11-22,"heat/moisture exchanger, antimicrobial",FALSE,FALSE
"1555","326505",2019-11-22,"line-powered dental drilling system",FALSE,FALSE
"1556","326506",2019-11-22,"dentifrice",FALSE,FALSE
"1557","326508",2019-11-22,"surgical procedure kit, dental, non-medicated, single-use",FALSE,FALSE
"1558","326509",2019-11-22,"surgical procedure kit, nephroscopic, single-use, non-medicated",FALSE,FALSE
"1559","326510",2019-11-22,"ligator, haemorrhoid",FALSE,FALSE
"1560","326512",2019-11-22,"cable, <specify>",FALSE,FALSE
"1561","326513",2019-11-22,"irrigation tip, surgical mist",FALSE,FALSE
"1562","326515",2019-11-22,"mixing pad, dental, restorative/impression material",FALSE,FALSE
"1563","326516",2019-11-22,"dental implant suprastructure kit",FALSE,FALSE
"1564","326518",2019-11-22,"endodontic broach, serrated",FALSE,FALSE
"1565","326519",2019-11-22,"cannula, dental, applying, non-sterile",FALSE,FALSE
"1566","326521",2019-11-22,"pad, <specify>",FALSE,FALSE
"1567","326540",2019-11-22,"multiparameter physiologic analysis workstation",FALSE,FALSE
"1568","326560",2019-11-22,"analgesic tens system",FALSE,FALSE
"1569","326580",2019-11-23,"mechanical expiratory valve, reusable",FALSE,FALSE
"1570","326581",2019-11-23,"mechanical expiratory valve, single-use",FALSE,FALSE
"1571","326600",2019-11-25,"laparoscopic electrosurgical forceps, bipolar",FALSE,FALSE
"1572","326601",2019-11-25,"sensor, gas, breathing circuit",FALSE,FALSE
"1573","326602",2019-11-25,"medical device electrical cable, general purpose",FALSE,FALSE
"1574","326603",2019-11-25,"compression garment",FALSE,FALSE
"1575","326604",2019-11-25,"bur, dental, steel",FALSE,FALSE
"1576","326605",2019-11-25,"dental solution, cleansing",FALSE,FALSE
"1577","326606",2019-11-25,"dental solution, cleansing",FALSE,FALSE
"1578","326607",2019-11-25,"dental solution, <specify>",FALSE,FALSE
"1579","326608",2019-11-25,"probe, surgical, rectal",FALSE,FALSE
"1580","326609",2019-11-25,"electronic cosmetic micro-needling handpiece",FALSE,FALSE
"1581","326610",2019-11-25,"orthodontic appliance system, progressive",FALSE,FALSE
"1582","326611",2019-11-25,"razor, surgical, single use",FALSE,FALSE
"1583","326625",2019-11-25,"cardiac radio-frequency ablation system",FALSE,FALSE
"1584","326626",2019-11-25,"cardiac radio-frequency ablation system",FALSE,FALSE
"1585","326627",2019-11-25,"cardiac radio-frequency ablation system",FALSE,FALSE
"1586","326628",2019-11-25,"dermatological nd:yag laser system",FALSE,FALSE
"1587","326629",2019-11-25,"internal orthopaedic fixation system, plate/screw, non-bioabsorbable, non-sterile",FALSE,FALSE
"1588","326630",2019-11-25,"catheter, urological, condom",FALSE,FALSE
"1589","326640",2019-11-25,"tube/mask breathing circuit connector, non-sterile, single-use",FALSE,FALSE
"1590","326720",2019-11-26,"indirect flat panel x-ray detector",FALSE,FALSE
"1591","326723",2019-11-26,"manual-aperture-control diagnostic x-ray system collimator, non-motorized",FALSE,FALSE
"1592","326724",2019-11-26,"camera, thermographic",FALSE,FALSE
"1593","326725",2019-11-26,"orthopaedic implant inserter/extractor",FALSE,FALSE
"1594","326730",2019-11-26,"implantable vibrator bone-conduction hearing implant system",FALSE,FALSE
"1595","326731",2019-11-26,"portable system mount",FALSE,FALSE
"1596","326736",2019-11-26,"drain, wound",FALSE,FALSE
"1597","326737",2019-11-26,"humidifier, heat/moisture exchange, reusable",FALSE,FALSE
"1598","326738",2019-11-26,"impression material, dental, silicone",FALSE,FALSE
"1599","326739",2019-11-26,"ct",FALSE,FALSE
"1600","326748",2019-11-26,"suture, polydioxanone",FALSE,FALSE
"1601","326749",2019-11-26,"suture, polydioxanone",FALSE,FALSE
"1602","326750",2019-11-26,"arthroscope, rigid",FALSE,FALSE
"1603","326760",2019-11-27,"audiometer, pure-tone",FALSE,FALSE
"1604","326761",2019-11-27,"bur, dental, diamond",FALSE,FALSE
"1605","326762",2019-11-27,"hyperthermia device, insect bite/sting",FALSE,FALSE
"1606","326763",2019-11-27,"ultrasound system, imaging, general-purpose",FALSE,TRUE
"1607","326764",2019-11-27,"dental prosthesis/implant abutment screw",FALSE,FALSE
"1608","326766",2019-11-27,"general-purpose patient lifting system sling/harness",FALSE,FALSE
"1609","326767",2019-11-27,"forceps, <specify>",FALSE,FALSE
"1610","326768",2019-11-27,"scissors, general-purpose",FALSE,FALSE
"1611","326769",2019-11-27,"head marking cap",FALSE,FALSE
"1612","326778",2019-11-27,"surgical diode laser system",FALSE,FALSE
"1613","326779",2019-11-27,"ceramic femoral head prosthesis",FALSE,FALSE
"1614","326780",2019-11-27,"metallic femoral head prosthesis",FALSE,FALSE
"1615","326781",2019-11-27,"medication transfer set",FALSE,FALSE
"1616","326800",2019-11-27,"ceramic femoral head prosthesis",FALSE,FALSE
"1617","326820",2019-11-28,"ct",FALSE,FALSE
"1618","326821",2019-11-28,"syringe, general-purpose",FALSE,FALSE
"1619","326823",2019-11-28,"dental rubber dam, non-latex",FALSE,FALSE
"1620","326825",2019-11-28,"facebow, dental",FALSE,FALSE
"1621","326826",2019-11-28,"dental material mixing nozzle, non-sterile",FALSE,FALSE
"1622","326827",2019-11-28,"dental restorative material cannula, single-use",FALSE,FALSE
"1623","326828",2019-11-28,"two-component dental material applicator, manual",FALSE,FALSE
"1624","326829",2019-11-28,"exerciser, <specify>",FALSE,FALSE
"1625","326830",2019-11-28,"compression garment",FALSE,FALSE
"1626","326839",2019-11-28,"conduction blood/fluid warmer set",FALSE,FALSE
"1627","326840",2019-11-28,"nitrogen plasma skin surface treatment system",FALSE,FALSE
"1628","326841",2019-11-28,"multi-purpose electrical stimulation system programmer",FALSE,FALSE
"1629","326842",2019-11-28,"protection equipment, laser beam, shield, eye, patient",FALSE,FALSE
"1630","326843",2019-11-28,"information system software, application program, home healthcare",FALSE,FALSE
"1631","326860",2019-11-29,"bur, dental, steel",FALSE,FALSE
"1632","326861",2019-11-29,"surgical procedure kit, nephroscopic, single-use, non-medicated",FALSE,FALSE
"1633","326862",2019-11-29,"surgical procedure kit, laparoscopic, single-use, non-medicated",FALSE,FALSE
"1634","326863",2019-11-29,"surgical procedure kit, dental, non-medicated, single-use",FALSE,FALSE
"1635","326864",2019-11-29,"surgical procedure kit, laparoscopic, single-use, non-medicated",FALSE,FALSE
"1636","326865",2019-11-29,"cannula, nasal, oxygen",FALSE,FALSE
"1637","326866",2019-11-29,"home cpap unit",FALSE,FALSE
"1638","326867",2019-11-29,"humidifier, heated",FALSE,FALSE
"1639","326870",2019-11-29,"suture, catgut",FALSE,FALSE
"1640","326871",2019-11-29,"biliary stone retrieval balloon catheter",FALSE,FALSE
"1641","326872",2019-11-29,"biopsy kit, ultrasonic aspiration",FALSE,FALSE
"1642","326874",2019-11-29,"syringe, <specify>",FALSE,FALSE
"1643","326875",2019-11-29,"sexual lubricant",FALSE,FALSE
"1644","326876",2019-11-29,"polysomnography device application software",FALSE,FALSE
